date==dltp3l=2022-04-12  ma_n= 20
day industry code name turnover_ratio pe_ratio industry_cnt inc_revenue_year_rank inc_revenue_annual_rank cfo_sales_rank leverage_ratio_rank
qkht2022-04-12 600027 [-1 3.08] [0000-00-00 2021-02-18] [3.38]
qkht2022-04-12 600039 [-1 2.99 4.12 8.44 9.28 10.26] [0000-00-00 2020-02-06 2020-10-30 2021-10-21 2021-10-22 2022-03-30] [10.69]
qkht2022-04-12 600062 [-1 12.96 16.19] [0000-00-00 2022-03-24 2022-04-12] [17.37]
qkht2022-04-12 600079 [-1 13.52] [0000-00-00 2020-04-03] [15.25]
qkht2022-04-12 600120 [-1 3.99] [0000-00-00 2022-03-21] [4.36]
qkht2022-04-12 600160 [-1 9.13 10.5 11.55] [0000-00-00 2021-07-06 2021-07-12 2022-01-25] [12.49]
qkht2022-04-12 600163 [-1 6.34] [0000-00-00 2021-09-03] [7.12]
qkht2022-04-12 600168 [-1 6.52] [0000-00-00 2022-02-07] [7.44]
qkht2022-04-12 600179 [-1 3.08 3.23] [0000-00-00 2020-05-12 2020-05-13] [3.72]
qkht2022-04-12 600186 [-1 2.38] [0000-00-00 2020-01-21] [2.53]
qkht2022-04-12 600190 [-1 2.87 3.16 3.48] [0000-00-00 2022-02-25 2022-02-28 2022-03-01] [4.12]
qkht2022-04-12 600206 [-1 13.49] [0000-00-00 2022-03-30] [14.33]
qkht2022-04-12 600237 [-1 6.3] [0000-00-00 2021-11-15] [6.7]
qkht2022-04-12 600271 [-1 10.54] [0000-00-00 2021-02-18] [11.72]
qkht2022-04-12 600272 [-1 7.5 8.21 9.03] [0000-00-00 2021-12-31 2022-01-04 2022-01-05] [10.51]
qkht2022-04-12 600336 [-1 5.67] [0000-00-00 2022-03-17] [6.41]
qkht2022-04-12 600365 [-1 2.31 3.85 4.29] [0000-00-00 2021-03-23 2021-12-02 2022-01-11] [4.86]
qkht2022-04-12 600428 [-1 3.93] [0000-00-00 2021-04-07] [4.5]
qkht2022-04-12 600452 [-1 8.41 12.47] [0000-00-00 2020-04-07 2021-01-18] [13.1]
qkht2022-04-12 600577 [-1 2.82 4.21] [0000-00-00 2021-02-18 2021-05-18] [4.75]
qkht2022-04-12 600578 [-1 2.53] [0000-00-00 2020-04-09] [2.78]
qkht2022-04-12 600603 [-1 4.29 4.72] [0000-00-00 2022-04-11 2022-04-12] [5.19]
qkht2022-04-12 600662 [-1 3.77 4.14 4.56 5.02 5.52] [0000-00-00 2020-05-14 2020-05-15 2020-05-18 2020-05-19 2020-05-20] [5.9]
qkht2022-04-12 600674 [-1 10.03] [0000-00-00 2021-01-18] [11.02]
qkht2022-04-12 600693 [-1 4.49 4.94] [0000-00-00 2022-04-11 2022-04-12] [5.43]
qkht2022-04-12 600694 [-1 20.25] [0000-00-00 2022-04-11] [21.66]
qkht2022-04-12 600706 [-1 11.87] [0000-00-00 2022-03-17] [14.45]
qkht2022-04-12 600715 [-1 2.35] [0000-00-00 2021-04-06] [2.66]
qkht2022-04-12 600779 [-1 74.29] [0000-00-00 2021-04-12] [80]
qkht2022-04-12 600787 [-1 5.5 5.93] [0000-00-00 2022-04-11 2022-04-12] [6.52]
qkht2022-04-12 600794 [-1 3.14 3.43] [0000-00-00 2022-04-11 2022-04-12] [3.77]
qkht2022-04-12 600863 [-1 2.73] [0000-00-00 2021-09-03] [2.96]
qkht2022-04-12 600894 [-1 7.01] [0000-00-00 2022-03-17] [7.36]
qkht2022-04-12 600906 [-1 5.41 5.95 6.55 7.21 7.93 8.72 9.59] [0000-00-00 2021-05-10 2021-05-11 2021-05-12 2021-05-13 2021-05-14 2021-05-17 2021-05-18] [10.85]
qkht2022-04-12 600958 [-1 9.63] [0000-00-00 2021-07-12] [10.6]
qkht2022-04-12 601012 [-1 18.68 27.01 55.45 60.88] [0000-00-00 2020-04-17 2020-06-29 2020-12-21 2020-12-22] [66.86]
qkht2022-04-12 601113 [-1 3.11 4.15] [0000-00-00 2021-03-24 2022-03-21] [4.68]
qkht2022-04-12 601139 [-1 6.55] [0000-00-00 2021-07-12] [6.9]
qkht2022-04-12 601216 [-1 2.16 2.37 2.65 3.2 3.47 3.82 4.26] [0000-00-00 2020-04-22 2020-06-15 2020-07-06 2020-07-21 2020-07-22 2020-07-23 2021-01-18] [4.74]
qkht2022-04-12 601226 [-1 5.13 5.52] [0000-00-00 2021-11-05 2022-03-23] [6.08]
qkht2022-04-12 601456 [-1 6.07 6.68 7.34 8.07 8.88 9.77 10.75 11.82] [0000-00-00 2020-08-03 2020-08-04 2020-08-05 2020-08-06 2020-08-07 2020-08-10 2020-08-11 2020-08-12] [12.34]
qkht2022-04-12 601678 [-1 5.71] [0000-00-00 2021-04-08] [6.37]
qkht2022-04-12 601866 [-1 2.73 3.04] [0000-00-00 2021-04-07 2022-03-31] [3.31]
qkht2022-04-12 601886 [-1 5.78] [0000-00-00 2022-03-17] [6.46]
qkht2022-04-12 601888 [-1 76.73 139.01 152.9] [0000-00-00 2020-04-17 2020-06-30 2020-07-01] [171.72]
qkht2022-04-12 603006 [-1 8.48] [0000-00-00 2021-10-29] [9.3]
qkht2022-04-12 603025 [-1 8.64 9.51 10.46 11.51 12.66 13.92 15.31 16.85] [0000-00-00 2020-12-08 2020-12-09 2020-12-10 2020-12-11 2020-12-14 2020-12-15 2020-12-16 2020-12-17] [18.25]
qkht2022-04-12 603117 [-1 3.13 3.83] [0000-00-00 2021-02-18 2022-04-11] [4.35]
qkht2022-04-12 603322 [-1 8.94 9.45] [0000-00-00 2022-02-21 2022-03-14] [10]
qkht2022-04-12 603399 [-1 3.58 7.21 7.89 19.93 21.43] [0000-00-00 2021-02-10 2022-01-07 2022-01-10 2022-03-22 2022-03-23] [24.09]
qkht2022-04-12 603458 [-1 10.88] [0000-00-00 2021-11-15] [12.27]
qkht2022-04-12 603605 [-1 162.99] [0000-00-00 2022-03-17] [185.58]
qkht2022-04-12 603636 [-1 11.14] [0000-00-00 2022-03-14] [12.06]
qkht2022-04-12 603648 [-1 9.41] [0000-00-00 2022-04-11] [11.03]
qkht2022-04-12 603719 [-1 16.99 18.68 20.55 22.6] [0000-00-00 2020-02-25 2020-02-26 2020-02-27 2020-02-28] [25.93]
qkht2022-04-12 603721 [-1 13.05] [0000-00-00 2022-03-17] [14.42]
qkht2022-04-12 603843 [-1 5.3] [0000-00-00 2022-03-31] [5.94]
qkht2022-04-12 603926 [-1 11.99 12.76] [0000-00-00 2021-04-07 2021-05-27] [13.44]
qkht2022-04-12 603967 [-1 12.12] [0000-00-00 2022-03-30] [14.08]
qkht2022-04-12 605006 [-1 5.47 6.01 6.61 7.28 11.33] [0000-00-00 2020-09-04 2020-09-07 2020-09-08 2020-09-09 2022-03-17] [12.57]
qkht2022-04-12 605011 [-1 8.88 9.77 10.75 11.83 13.01 14.31 15.74] [0000-00-00 2021-07-01 2021-07-02 2021-07-05 2021-07-06 2021-07-07 2021-07-08 2021-07-09] [17.75]
qkht2022-04-12 605033 [-1 18.13] [0000-00-00 2022-04-11] [19.51]
qkht2022-04-12 605050 [-1 10.7] [0000-00-00 2021-11-16] [12.16]
qkht2022-04-12 605162 [-1 8.74] [0000-00-00 2021-07-08] [9.65]
qkht2022-04-12 605196 [-1 7.27 8 8.8] [0000-00-00 2021-05-12 2021-05-13 2021-05-14] [9.47]
qkht2022-04-12 605499 [-1 66.63 73.29 80.62 88.68 97.55 107.31 118.04] [0000-00-00 2021-05-28 2021-05-31 2021-06-01 2021-06-02 2021-06-03 2021-06-04 2021-06-07] [133.45]
qkht2022-04-12 605580 [-1 12.07] [0000-00-00 2021-08-20] [12.62]
date==stars=2022-04-12
stars_2022-04-12 001914 []
stars_2022-04-12 002010 []
stars_2022-04-12 002175 []
stars_2022-04-12 002354 []
stars_2022-04-12 002499 []
stars_2022-04-12 002549 []
stars_2022-04-12 600242 []
stars_2022-04-12 600318 []
stars_2022-04-12 600335 []
stars_2022-04-12 600794 []
stars_2022-04-12 600890 []
stars_2022-04-12 601225 []
stars_2022-04-12 603086 []
stars_2022-04-12 603565 []
stars_2022-04-12 830964 []
stars_2022-04-12 833427 []
 cost is :276846058 
